variant_id,activity_sequence,trace_length,frequency,frequency_pct,representative_case_id,duration_seconds_mean,duration_seconds_median,duration_seconds_min,duration_seconds_max,outcome,rework,resource_distribution
V0101,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A>Return ER,13,1,0.0009523809523809,GB,21215784.0,21215784.0,21215784.0,21215784.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0102,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Admission NC>Leucocytes>CRP>Release A,15,1,0.0009523809523809,HB,421882.0,421882.0,421882.0,421882.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0103,ER Registration>Leucocytes>CRP>LacticAcid>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>CRP>Leucocytes>Release A,14,1,0.0009523809523809,IB,297923.0,297923.0,297923.0,297923.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0104,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Release A>Return ER,11,1,0.0009523809523809,KB,12484944.0,12484944.0,12484944.0,12484944.0,Return ER,{},{}
V0105,ER Registration>ER Triage>LacticAcid>CRP>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Release B,19,1,0.0009523809523809,LB,849218.0,849218.0,849218.0,849218.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0106,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>LacticAcid>Admission NC>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Release A,21,1,0.0009523809523809,NB,758605.0,758605.0,758605.0,758605.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0107,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,16,1,0.0009523809523809,OB,695110.0,695110.0,695110.0,695110.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0108,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,QB,1655815.0,1655815.0,1655815.0,1655815.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0109,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Admission NC>CRP>Release A>Return ER,14,1,0.0009523809523809,SB,9229609.0,9229609.0,9229609.0,9229609.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0110,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>Admission NC>Release A>Return ER,9,1,0.0009523809523809,TB,14358050.0,14358050.0,14358050.0,14358050.0,Return ER,{},{}
V0111,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC,9,1,0.0009523809523809,UB,11766.0,11766.0,11766.0,11766.0,Admission NC,{},{}
V0112,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release A>Return ER,13,1,0.0009523809523809,VB,6818688.0,6818688.0,6818688.0,6818688.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0113,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Release B,11,1,0.0009523809523809,XB,132922.0,132922.0,132922.0,132922.0,Release B,"{""LacticAcid"": 1}",{}
V0114,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A,15,1,0.0009523809523809,YB,344302.0,344302.0,344302.0,344302.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0115,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Antibiotics>Admission NC>IV Liquid>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,ZB,21747559.0,21747559.0,21747559.0,21747559.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0116,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Release A>Return ER,13,1,0.0009523809523809,AC,5976484.0,5976484.0,5976484.0,5976484.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0117,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid>Admission NC>Admission NC>CRP>Leucocytes>Release D>Return ER,14,1,0.0009523809523809,CC,307704.0,307704.0,307704.0,307704.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0118,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A,17,1,0.0009523809523809,EC,1470700.0,1470700.0,1470700.0,1470700.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0119,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>Release A,12,1,0.0009523809523809,GC,531699.0,531699.0,531699.0,531699.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0120,ER Triage>ER Registration>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>Release A>Return ER,12,1,0.0009523809523809,IC,5495139.0,5495139.0,5495139.0,5495139.0,Return ER,"{""Leucocytes"": 1}",{}
V0121,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809,JC,7010074.0,7010074.0,7010074.0,7010074.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0122,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Release A,13,1,0.0009523809523809,KC,1478042.0,1478042.0,1478042.0,1478042.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0123,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,21,1,0.0009523809523809,LC,2081817.0,2081817.0,2081817.0,2081817.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0124,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>LacticAcid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>Release A>Return ER,14,1,0.0009523809523809,MC,849632.0,849632.0,849632.0,849632.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0125,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Admission IC>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Admission NC>Leucocytes>CRP>Release A>Return ER,22,1,0.0009523809523809,OC,21775147.0,21775147.0,21775147.0,21775147.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0126,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission NC>CRP>CRP>Release A>Return ER,13,1,0.0009523809523809,RC,773985.0,773985.0,773985.0,773985.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1}",{}
V0127,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>IV Liquid>LacticAcid,9,1,0.0009523809523809,SC,28688.0,28688.0,28688.0,28688.0,LacticAcid,"{""LacticAcid"": 1}",{}
V0128,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission IC>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>Admission NC>Release A>Return ER,24,1,0.0009523809523809,TC,13954269.0,13954269.0,13954269.0,13954269.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0129,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>Leucocytes>CRP>IV Antibiotics>Admission NC>Admission IC>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>LacticAcid>CRP>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A>Return ER,32,1,0.0009523809523809,UC,5082386.0,5082386.0,5082386.0,5082386.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0130,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Antibiotics>IV Liquid>Admission NC>CRP>Leucocytes>CRP>Release A,13,1,0.0009523809523809,VC,358088.0,358088.0,358088.0,358088.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0131,IV Liquid>ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>Admission NC>Release A>Return ER,12,1,0.0009523809523809,WC,892796.0,892796.0,892796.0,892796.0,Return ER,"{""Admission NC"": 1}",{}
V0132,CRP>Leucocytes>ER Registration>ER Triage>Leucocytes>CRP>ER Sepsis Triage>IV Liquid>IV Antibiotics,9,1,0.0009523809523809,YC,39531.0,39531.0,39531.0,39531.0,IV Antibiotics,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0133,ER Registration>LacticAcid>CRP>Leucocytes>ER Triage>ER Sepsis Triage>LacticAcid>LacticAcid>IV Liquid>IV Antibiotics,10,1,0.0009523809523809,ZC,22944.0,22944.0,22944.0,22944.0,IV Antibiotics,"{""LacticAcid"": 1}",{}
V0134,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Admission IC>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,29,1,0.0009523809523809,AD,11780962.0,11780962.0,11780962.0,11780962.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0135,ER Registration>ER Triage>IV Liquid>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Release A,12,1,0.0009523809523809,BD,287790.0,287790.0,287790.0,287790.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0136,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Admission NC>Leucocytes>Leucocytes>CRP>CRP>CRP>Leucocytes>Leucocytes>Leucocytes>Leucocytes>Leucocytes>CRP>Admission NC>Admission NC>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,33,1,0.0009523809523809,ED,14470587.0,14470587.0,14470587.0,14470587.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0137,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Liquid>IV Antibiotics>CRP>Leucocytes>LacticAcid,11,1,0.0009523809523809,FD,30830.0,30830.0,30830.0,30830.0,LacticAcid,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0138,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release C,14,1,0.0009523809523809,GD,501047.0,501047.0,501047.0,501047.0,Release C,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0139,ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission IC>Admission IC>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>LacticAcid>CRP>Admission NC>Release A,32,1,0.0009523809523809,HD,542861.0,542861.0,542861.0,542861.0,Release A,"{""Admission IC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0140,ER Registration>LacticAcid>Leucocytes>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Release A>Return ER,14,1,0.0009523809523809,JD,18930272.0,18930272.0,18930272.0,18930272.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0141,ER Sepsis Triage>ER Registration>ER Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Admission NC>Release A>Return ER,17,1,0.0009523809523809,KD,10493679.0,10493679.0,10493679.0,10493679.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0142,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,14,1,0.0009523809523809,LD,622274.0,622274.0,622274.0,622274.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0143,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809,MD,1181999.0,1181999.0,1181999.0,1181999.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0144,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>Admission NC>Admission NC>IV Liquid>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>Release A,16,1,0.0009523809523809,ND,487577.0,487577.0,487577.0,487577.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0145,ER Registration>CRP>Leucocytes>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission IC>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>LacticAcid>CRP>Leucocytes>LacticAcid>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>Leucocytes>CRP>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>CRP>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>Leucocytes>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>LacticAcid>CRP>LacticAcid>Leucocytes>CRP>CRP>LacticAcid>Leucocytes>Leucocytes>CRP>LacticAcid>LacticAcid>LacticAcid>CRP>Leucocytes>Leucocytes>Leucocytes>CRP>LacticAcid>CRP>LacticAcid>Leucocytes>Release B,118,1,0.0009523809523809,OD,3085607.0,3085607.0,3085607.0,3085607.0,Release B,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0146,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes,9,1,0.0009523809523809,PD,8219.0,8219.0,8219.0,8219.0,Leucocytes,"{""Leucocytes"": 1}",{}
V0147,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Admission NC>CRP>Leucocytes>Release B,12,1,0.0009523809523809,QD,428413.0,428413.0,428413.0,428413.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0148,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Liquid>IV Antibiotics,7,1,0.0009523809523809,RD,15178.0,15178.0,15178.0,15178.0,IV Antibiotics,{},{}
V0149,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,14,1,0.0009523809523809,SD,445814.0,445814.0,445814.0,445814.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0150,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>IV Antibiotics>Admission NC>LacticAcid>Admission NC>Admission NC>IV Liquid>Leucocytes>CRP>CRP>Leucocytes>Release B,16,1,0.0009523809523809,TD,858451.0,858451.0,858451.0,858451.0,Release B,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0151,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>LacticAcid>Leucocytes>CRP>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>CRP>CRP>CRP>Leucocytes>CRP>Leucocytes>CRP>CRP>Release D>Return ER,31,1,0.0009523809523809,UD,4662891.0,4662891.0,4662891.0,4662891.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0152,ER Registration>Leucocytes>LacticAcid>CRP>ER Triage>ER Sepsis Triage>IV Antibiotics>Admission NC>Admission NC>IV Liquid>Release A,11,1,0.0009523809523809,VD,215403.0,215403.0,215403.0,215403.0,Release A,"{""Admission NC"": 1}",{}
V0153,ER Registration>IV Liquid>ER Triage>ER Sepsis Triage>IV Antibiotics>CRP>LacticAcid>Leucocytes>Admission NC>Release A,10,1,0.0009523809523809,XD,435711.0,435711.0,435711.0,435711.0,Release A,{},{}
V0154,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission IC>Leucocytes>LacticAcid>CRP>Admission NC>Release A>Return ER,18,1,0.0009523809523809,AE,11606197.0,11606197.0,11606197.0,11606197.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0155,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>Admission NC>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809,BE,21787051.0,21787051.0,21787051.0,21787051.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0156,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Release A,11,1,0.0009523809523809,CE,832756.0,832756.0,832756.0,832756.0,Release A,"{""Admission NC"": 1}",{}
V0157,ER Registration>ER Triage>Leucocytes>LacticAcid>CRP>ER Sepsis Triage>Admission NC>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,17,1,0.0009523809523809,FE,2310493.0,2310493.0,2310493.0,2310493.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0158,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A,15,1,0.0009523809523809,GE,603000.0,603000.0,603000.0,603000.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0159,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>CRP>CRP>Release A,17,1,0.0009523809523809,HE,610152.0,610152.0,610152.0,610152.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0160,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>CRP>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Admission NC>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,16,1,0.0009523809523809,JE,1453786.0,1453786.0,1453786.0,1453786.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0161,ER Registration>ER Triage>ER Sepsis Triage>CRP>LacticAcid>Leucocytes>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Admission NC>Leucocytes>CRP>Release A>Return ER,16,1,0.0009523809523809,KE,29031830.0,29031830.0,29031830.0,29031830.0,Return ER,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0162,ER Registration>ER Triage>ER Sepsis Triage>CRP>Leucocytes>LacticAcid>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Release B,12,1,0.0009523809523809,LE,286185.0,286185.0,286185.0,286185.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0163,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Release A>Return ER,15,1,0.0009523809523809,ME,9881960.0,9881960.0,9881960.0,9881960.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0164,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission IC>CRP>LacticAcid>Leucocytes>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release A>Return ER,21,1,0.0009523809523809,QE,6755843.0,6755843.0,6755843.0,6755843.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0165,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>CRP>LacticAcid>Leucocytes>IV Antibiotics>Admission NC>Release A,10,1,0.0009523809523809,SE,401650.0,401650.0,401650.0,401650.0,Release A,{},{}
V0166,ER Registration>ER Triage>ER Sepsis Triage>IV Liquid>IV Antibiotics>Leucocytes>CRP>LacticAcid>Admission NC>CRP>Leucocytes>Admission NC>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>Release A,19,1,0.0009523809523809,UE,568661.0,568661.0,568661.0,568661.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0167,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Liquid>IV Antibiotics>Admission IC>Leucocytes>CRP>LacticAcid>LacticAcid>CRP>Leucocytes>CRP>LacticAcid>Leucocytes>Release A,19,1,0.0009523809523809,VE,321078.0,321078.0,321078.0,321078.0,Release A,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0168,ER Registration>ER Triage>CRP>LacticAcid>Leucocytes>ER Sepsis Triage>Admission IC>LacticAcid>Leucocytes>CRP>LacticAcid>Leucocytes>CRP>LacticAcid>Admission NC>Release A>Return ER,17,1,0.0009523809523809,WE,14030646.0,14030646.0,14030646.0,14030646.0,Return ER,"{""CRP"": 1, ""LacticAcid"": 1, ""Leucocytes"": 1}",{}
V0169,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>Leucocytes>CRP>IV Liquid>IV Antibiotics>Admission NC>Admission NC>Leucocytes>CRP>Release A,13,1,0.0009523809523809,YE,345194.0,345194.0,345194.0,345194.0,Release A,"{""Admission NC"": 1, ""CRP"": 1, ""Leucocytes"": 1}",{}
V0170,ER Registration>ER Triage>ER Sepsis Triage>Leucocytes>LacticAcid>CRP>IV Liquid>IV Antibiotics>Admission NC>Leucocytes>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Release B,16,1,0.0009523809523809,ZE,877150.0,877150.0,877150.0,877150.0,Release B,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0171,ER Registration>CRP>Leucocytes>ER Triage>ER Sepsis Triage>LacticAcid>IV Liquid>IV Antibiotics>Admission NC>CRP>Leucocytes>Leucocytes>CRP>CRP>Leucocytes>Release A>Return ER,17,1,0.0009523809523809,AF,1162491.0,1162491.0,1162491.0,1162491.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0172,ER Registration>ER Triage>ER Sepsis Triage>LacticAcid>CRP>Leucocytes>IV Antibiotics>Admission NC>CRP>Leucocytes>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>Leucocytes>Leucocytes>CRP>Leucocytes>CRP>CRP>CRP>Leucocytes>Release A>Return ER,27,1,0.0009523809523809,CF,2072762.0,2072762.0,2072762.0,2072762.0,Return ER,"{""CRP"": 1, ""Leucocytes"": 1}",{}
V0173,ER Registration>LacticAcid>CRP>Leucocytes>ER Triage>ER Sepsis Triage>IV Antibiotics>IV Liquid>Admission NC>Leucocytes>CRP>Leucocytes>CRP>Release A,14,1,0.0009523809523809,EF,332625.0,332625.0,332625.0,332625.0,Release A,"{""CRP"": 1, ""Leucocytes"": 1}",{}
